date,amount,category,description,payment_method,is_fixed,memo,year,month
2025-01-20,3803,기타,기타 지출,간편결제,False,,2025,1
2025-01-06,8573,기타,기타 지출,카드,False,,2025,1
2025-01-22,31252,쇼핑,의류,간편결제,False,,2025,1
2025-01-27,6051,식비,배달,카드,False,,2025,1
2025-01-03,65307,문화/여가,뮤지컬,간편결제,False,,2025,1
2025-01-07,9179,기타,기타 지출,카드,False,,2025,1
2025-01-05,5339,기타,기타 지출,카드,False,,2025,1
2025-01-24,3300,교통비,버스,카드,False,,2025,1
2025-01-29,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-12,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-17,3300,교통비,지하철,카드,False,,2025,1
2025-01-25,15000,문화/여가,영화,카드,False,,2025,1
2025-01-21,10242,식비,배달,간편결제,False,,2025,1
2025-01-13,15000,문화/여가,영화,카드,False,,2025,1
2025-01-17,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-22,17507,쇼핑,의류,간편결제,False,,2025,1
2025-01-25,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-04,5808,기타,기타 지출,카드,False,,2025,1
2025-01-01,3300,교통비,버스,카드,False,,2025,1
2025-01-17,3927,기타,기타 지출,간편결제,False,,2025,1
2025-01-27,25937,식비,카페,카드,False,,2025,1
2025-01-05,149009,미용/관리,미용실,카드,False,,2025,1
2025-01-20,3300,교통비,지하철,카드,False,,2025,1
2025-01-01,17331,쇼핑,온라인 쇼핑,카드,False,,2025,1
2025-01-02,25785,쇼핑,의류,간편결제,False,,2025,1
2025-01-24,20924,식비,외식,카드,False,,2025,1
2025-01-05,162296,미용/관리,미용실,카드,False,,2025,1
2025-01-09,169163,미용/관리,미용실,카드,False,,2025,1
2025-01-31,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-23,3300,교통비,지하철,카드,False,,2025,1
2025-01-22,34472,쇼핑,온라인 쇼핑,카드,False,,2025,1
2025-01-04,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-03,3300,교통비,지하철,카드,False,,2025,1
2025-01-19,46301,쇼핑,의류,카드,False,,2025,1
2025-01-01,109305,미용/관리,미용실,카드,False,,2025,1
2025-01-08,2104,기타,기타 지출,카드,False,,2025,1
2025-01-17,25597,쇼핑,의류,카드,False,,2025,1
2025-01-07,9834,기타,기타 지출,카드,False,,2025,1
2025-01-08,8749,기타,기타 지출,카드,False,,2025,1
2025-01-04,2899,교통비,지하철,카드,False,,2025,1
2025-01-14,117767,문화/여가,뮤지컬,카드,False,,2025,1
2025-01-22,2612,기타,기타 지출,카드,False,,2025,1
2025-01-26,38644,문화/여가,뮤지컬,카드,False,,2025,1
2025-01-18,2468,교통비,지하철,카드,False,,2025,1
2025-01-06,3300,교통비,버스,카드,False,,2025,1
2025-01-08,14940,쇼핑,온라인 쇼핑,카드,False,,2025,1
2025-01-02,170855,미용/관리,미용실,카드,False,,2025,1
2025-01-30,29692,식비,외식,카드,False,,2025,1
2025-01-16,3300,교통비,버스,카드,False,,2025,1
2025-01-28,15000,문화/여가,영화,카드,False,,2025,1
2025-01-13,5070,식비,배달,카드,False,,2025,1
2025-01-10,37722,쇼핑,온라인 쇼핑,간편결제,False,,2025,1
2025-01-05,4111,기타,기타 지출,카드,False,,2025,1
2025-01-19,3056,교통비,지하철,카드,False,,2025,1
2025-01-24,141104,미용/관리,미용실,카드,False,,2025,1
2025-01-19,20623,식비,외식,카드,False,,2025,1
2025-01-02,166562,미용/관리,미용실,카드,False,,2025,1
2025-01-03,24498,식비,배달,카드,False,,2025,1
2025-01-13,2964,기타,기타 지출,간편결제,False,,2025,1
2025-01-20,3300,교통비,지하철,카드,False,,2025,1
2025-01-22,24125,식비,점심,간편결제,False,,2025,1
2025-01-30,23000,미용/관리,피부관리,카드,False,,2025,1
2025-01-22,30590,쇼핑,의류,카드,False,,2025,1
2025-01-05,29660,쇼핑,온라인 쇼핑,카드,False,,2025,1
2025-01-01,40034,쇼핑,의류,간편결제,False,,2025,1
2025-01-03,170468,미용/관리,미용실,카드,False,,2025,1
2025-01-05,2264,교통비,버스,카드,False,,2025,1
2025-01-12,14338,식비,배달,카드,False,,2025,1
2025-01-10,100000,기타,기타,카드,False,게임,2025,1
2025-02-20,148658,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-22,2697,기타,기타 지출,카드,False,,2025,2
2025-02-04,46256,쇼핑,의류,카드,False,,2025,2
2025-02-20,23803,쇼핑,온라인 쇼핑,간편결제,False,,2025,2
2025-02-22,27300,쇼핑,의류,간편결제,False,,2025,2
2025-02-28,23316,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-27,5533,기타,기타 지출,카드,False,,2025,2
2025-02-25,9286,식비,카페,간편결제,False,,2025,2
2025-02-24,38956,쇼핑,의류,간편결제,False,,2025,2
2025-02-18,1158,기타,기타 지출,카드,False,,2025,2
2025-02-18,6180,식비,배달,카드,False,,2025,2
2025-02-10,3300,교통비,지하철,카드,False,,2025,2
2025-02-12,23767,쇼핑,의류,간편결제,False,,2025,2
2025-02-12,3300,교통비,지하철,카드,False,,2025,2
2025-02-20,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-08,3662,기타,기타 지출,카드,False,,2025,2
2025-02-06,15000,문화/여가,영화,계좌이체,False,,2025,2
2025-02-26,26263,쇼핑,온라인 쇼핑,카드,False,,2025,2
2025-02-13,3300,교통비,지하철,카드,False,,2025,2
2025-02-08,11539,식비,점심,카드,False,,2025,2
2025-02-27,24915,쇼핑,온라인 쇼핑,카드,False,,2025,2
2025-02-13,15756,식비,배달,카드,False,,2025,2
2025-02-12,26020,식비,카페,카드,False,,2025,2
2025-02-01,40236,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-02,1772,교통비,버스,카드,False,,2025,2
2025-02-12,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-14,9379,기타,기타 지출,카드,False,,2025,2
2025-02-09,15000,문화/여가,영화,카드,False,,2025,2
2025-02-01,9518,기타,기타 지출,간편결제,False,,2025,2
2025-02-12,8066,기타,기타 지출,카드,False,,2025,2
2025-02-20,6143,기타,기타 지출,간편결제,False,,2025,2
2025-02-17,15134,식비,카페,간편결제,False,,2025,2
2025-02-13,87504,문화/여가,뮤지컬,간편결제,False,,2025,2
2025-02-14,3300,교통비,지하철,카드,False,,2025,2
2025-02-22,3851,기타,기타 지출,간편결제,False,,2025,2
2025-02-13,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-14,48009,쇼핑,의류,간편결제,False,,2025,2
2025-02-15,8238,기타,기타 지출,카드,False,,2025,2
2025-02-17,8752,기타,기타 지출,간편결제,False,,2025,2
2025-02-10,3300,교통비,지하철,카드,False,,2025,2
2025-02-03,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-08,1957,교통비,버스,카드,False,,2025,2
2025-02-02,2051,교통비,지하철,카드,False,,2025,2
2025-02-15,15000,문화/여가,영화,카드,False,,2025,2
2025-02-23,7291,기타,기타 지출,간편결제,False,,2025,2
2025-02-05,15000,문화/여가,영화,간편결제,False,,2025,2
2025-02-25,2746,기타,기타 지출,간편결제,False,,2025,2
2025-02-06,15000,문화/여가,영화,간편결제,False,,2025,2
2025-02-02,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-05,20225,식비,점심,간편결제,False,,2025,2
2025-02-25,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-27,126893,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-15,5246,기타,기타 지출,간편결제,False,,2025,2
2025-02-25,3300,교통비,버스,카드,False,,2025,2
2025-02-21,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-15,1708,교통비,버스,카드,False,,2025,2
2025-02-08,5451,기타,기타 지출,카드,False,,2025,2
2025-02-05,19884,쇼핑,의류,카드,False,,2025,2
2025-02-23,15000,문화/여가,영화,카드,False,,2025,2
2025-02-14,15842,식비,점심,카드,False,,2025,2
2025-02-02,64220,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-28,15000,문화/여가,영화,계좌이체,False,,2025,2
2025-02-16,23000,미용/관리,피부관리,카드,False,,2025,2
2025-02-10,29689,식비,카페,카드,False,,2025,2
2025-02-16,15000,문화/여가,영화,카드,False,,2025,2
2025-02-16,11902,쇼핑,온라인 쇼핑,카드,False,,2025,2
2025-02-24,20816,쇼핑,온라인 쇼핑,카드,False,,2025,2
2025-02-13,3300,교통비,지하철,카드,False,,2025,2
2025-02-05,8564,기타,기타 지출,카드,False,,2025,2
2025-02-13,15726,식비,카페,카드,False,,2025,2
2025-02-11,109385,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-27,31471,문화/여가,뮤지컬,카드,False,,2025,2
2025-02-10,200000,기타,기타,카드,False,게임,2025,2
2025-03-31,16467,식비,외식,카드,False,,2025,3
2025-03-25,1659,기타,기타 지출,간편결제,False,,2025,3
2025-03-07,5667,식비,배달,간편결제,False,,2025,3
2025-03-05,2519,교통비,지하철,카드,False,,2025,3
2025-03-19,4571,기타,기타 지출,카드,False,,2025,3
2025-03-25,7043,기타,기타 지출,카드,False,,2025,3
2025-03-04,2735,교통비,버스,카드,False,,2025,3
2025-03-19,27195,식비,카페,카드,False,,2025,3
2025-03-03,15000,문화/여가,영화,간편결제,False,,2025,3
2025-03-04,5941,기타,기타 지출,간편결제,False,,2025,3
2025-03-22,23000,미용/관리,피부관리,카드,False,,2025,3
2025-03-17,32362,쇼핑,의류,카드,False,,2025,3
2025-03-04,123645,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-23,3506,기타,기타 지출,카드,False,,2025,3
2025-03-20,2652,교통비,버스,카드,False,,2025,3
2025-03-14,80358,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-09,2473,교통비,지하철,카드,False,,2025,3
2025-03-19,2799,교통비,버스,카드,False,,2025,3
2025-03-11,1470,기타,기타 지출,간편결제,False,,2025,3
2025-03-16,23901,쇼핑,의류,카드,False,,2025,3
2025-03-09,49069,쇼핑,온라인 쇼핑,간편결제,False,,2025,3
2025-03-17,22521,쇼핑,의류,카드,False,,2025,3
2025-03-16,2687,교통비,버스,카드,False,,2025,3
2025-03-21,3007,교통비,버스,카드,False,,2025,3
2025-03-26,14520,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-13,25945,쇼핑,의류,카드,False,,2025,3
2025-03-16,9698,기타,기타 지출,카드,False,,2025,3
2025-03-12,128946,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-08,17907,쇼핑,온라인 쇼핑,간편결제,False,,2025,3
2025-03-04,3071,교통비,버스,카드,False,,2025,3
2025-03-09,3033,교통비,버스,카드,False,,2025,3
2025-03-04,23000,미용/관리,피부관리,카드,False,,2025,3
2025-03-08,2289,교통비,버스,카드,False,,2025,3
2025-03-01,3000,교통비,버스,카드,False,,2025,3
2025-03-18,14572,식비,외식,간편결제,False,,2025,3
2025-03-04,1575,교통비,버스,카드,False,,2025,3
2025-03-16,23000,미용/관리,피부관리,카드,False,,2025,3
2025-03-11,58329,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-04,14282,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-19,15000,문화/여가,영화,간편결제,False,,2025,3
2025-03-05,3444,기타,기타 지출,간편결제,False,,2025,3
2025-03-08,17762,쇼핑,의류,간편결제,False,,2025,3
2025-03-25,15000,문화/여가,영화,카드,False,,2025,3
2025-03-30,126056,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-10,23000,미용/관리,피부관리,카드,False,,2025,3
2025-03-31,4404,기타,기타 지출,간편결제,False,,2025,3
2025-03-22,1716,교통비,버스,카드,False,,2025,3
2025-03-06,2680,교통비,지하철,카드,False,,2025,3
2025-03-01,18386,식비,배달,카드,False,,2025,3
2025-03-10,1534,기타,기타 지출,카드,False,,2025,3
2025-03-23,39755,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-30,5334,기타,기타 지출,간편결제,False,,2025,3
2025-03-21,9882,식비,배달,카드,False,,2025,3
2025-03-02,1889,교통비,지하철,카드,False,,2025,3
2025-03-15,18149,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-23,7594,기타,기타 지출,카드,False,,2025,3
2025-03-15,23000,미용/관리,피부관리,카드,False,,2025,3
2025-03-29,19156,식비,외식,간편결제,False,,2025,3
2025-03-01,15985,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-25,5415,기타,기타 지출,간편결제,False,,2025,3
2025-03-16,22005,식비,배달,간편결제,False,,2025,3
2025-03-06,124264,문화/여가,뮤지컬,간편결제,False,,2025,3
2025-03-16,15000,문화/여가,영화,카드,False,,2025,3
2025-03-11,37420,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-23,42471,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-27,1601,기타,기타 지출,카드,False,,2025,3
2025-03-09,15593,식비,카페,카드,False,,2025,3
2025-03-22,15000,문화/여가,영화,카드,False,,2025,3
2025-03-02,59173,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-21,38969,쇼핑,온라인 쇼핑,간편결제,False,,2025,3
2025-03-09,22996,식비,배달,카드,False,,2025,3
2025-03-29,41766,쇼핑,온라인 쇼핑,카드,False,,2025,3
2025-03-23,10189,식비,배달,카드,False,,2025,3
2025-03-08,15000,문화/여가,영화,카드,False,,2025,3
2025-03-21,15000,문화/여가,영화,카드,False,,2025,3
2025-03-17,81676,문화/여가,뮤지컬,카드,False,,2025,3
2025-03-08,129743,문화/여가,뮤지컬,간편결제,False,,2025,3
2025-03-10,100000,기타,기타,카드,False,게임,2025,3
2025-04-07,2777,교통비,버스,카드,False,,2025,4
2025-04-25,18596,식비,카페,카드,False,,2025,4
2025-04-27,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-24,14783,식비,카페,간편결제,False,,2025,4
2025-04-28,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-18,2541,교통비,버스,카드,False,,2025,4
2025-04-18,45614,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-28,59454,문화/여가,뮤지컬,간편결제,False,,2025,4
2025-04-08,3138,교통비,버스,카드,False,,2025,4
2025-04-11,15000,문화/여가,영화,계좌이체,False,,2025,4
2025-04-13,49873,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-17,24339,식비,배달,카드,False,,2025,4
2025-04-04,22234,식비,점심,카드,False,,2025,4
2025-04-14,26455,식비,배달,카드,False,,2025,4
2025-04-26,13684,식비,점심,카드,False,,2025,4
2025-04-21,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-28,27097,식비,카페,카드,False,,2025,4
2025-04-21,137912,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-08,25681,식비,외식,간편결제,False,,2025,4
2025-04-24,15923,쇼핑,의류,카드,False,,2025,4
2025-04-15,10451,식비,외식,간편결제,False,,2025,4
2025-04-02,31258,쇼핑,의류,카드,False,,2025,4
2025-04-12,38225,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-19,2946,교통비,버스,카드,False,,2025,4
2025-04-06,1711,교통비,지하철,카드,False,,2025,4
2025-04-20,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-16,3344,기타,기타 지출,카드,False,,2025,4
2025-04-15,76932,문화/여가,뮤지컬,간편결제,False,,2025,4
2025-04-29,14425,식비,점심,간편결제,False,,2025,4
2025-04-19,88421,문화/여가,뮤지컬,간편결제,False,,2025,4
2025-04-15,89199,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-04,72182,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-19,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-01,35939,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-30,24870,식비,외식,간편결제,False,,2025,4
2025-04-25,70324,문화/여가,뮤지컬,간편결제,False,,2025,4
2025-04-21,22460,쇼핑,의류,간편결제,False,,2025,4
2025-04-21,16367,쇼핑,의류,간편결제,False,,2025,4
2025-04-10,8222,기타,기타 지출,카드,False,,2025,4
2025-04-24,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-30,2154,교통비,지하철,카드,False,,2025,4
2025-04-06,23159,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-17,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-27,23000,미용/관리,피부관리,카드,False,,2025,4
2025-04-30,2536,교통비,버스,카드,False,,2025,4
2025-04-26,17547,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-25,12392,식비,배달,간편결제,False,,2025,4
2025-04-28,6992,기타,기타 지출,카드,False,,2025,4
2025-04-09,15000,문화/여가,영화,카드,False,,2025,4
2025-04-12,27047,식비,점심,간편결제,False,,2025,4
2025-04-19,7242,기타,기타 지출,간편결제,False,,2025,4
2025-04-22,25323,쇼핑,의류,간편결제,False,,2025,4
2025-04-30,24991,식비,카페,카드,False,,2025,4
2025-04-21,8606,기타,기타 지출,간편결제,False,,2025,4
2025-04-04,19160,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-16,8805,식비,카페,카드,False,,2025,4
2025-04-13,2479,교통비,지하철,카드,False,,2025,4
2025-04-19,20126,쇼핑,온라인 쇼핑,카드,False,,2025,4
2025-04-27,9017,기타,기타 지출,간편결제,False,,2025,4
2025-04-02,107132,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-08,105075,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-18,6876,기타,기타 지출,카드,False,,2025,4
2025-04-07,42023,문화/여가,뮤지컬,카드,False,,2025,4
2025-04-21,25954,식비,배달,간편결제,False,,2025,4
2025-04-26,15928,식비,외식,카드,False,,2025,4
2025-04-03,3117,교통비,지하철,카드,False,,2025,4
2025-04-11,3135,교통비,지하철,카드,False,,2025,4
2025-04-09,1846,교통비,지하철,카드,False,,2025,4
2025-04-26,1907,교통비,버스,카드,False,,2025,4
2025-04-05,5486,식비,외식,카드,False,,2025,4
2025-04-01,1906,교통비,버스,카드,False,,2025,4
2025-04-05,37588,쇼핑,의류,간편결제,False,,2025,4
2025-04-16,19689,식비,외식,현금,False,,2025,4
2025-04-15,43019,쇼핑,의류,카드,False,,2025,4
